Option Name,Asset Class Name,Name/Kind of Investment Item,Stock ID,ID_Type,Listed Country,Exchange Code,Ticker,Yahoo Ticker
Balanced Growth,Listed Equity,3M Co,US88579Y1010,ISIN,United States,,,MMM
Balanced Growth,Listed Equity,3i Group PLC,GB00B1YW4409,ISIN,United Kingdom,,,III.L
Balanced Growth,Listed Equity,A O Smith Corp,US8318652091,ISIN,United States,,,AOS
Balanced Growth,Listed Equity,ABB Ltd,CH0012221716,ISIN,Switzerland,,,ABBN.SW
Balanced Growth,Listed Equity,ABN AMRO Bank NV,NL0011540547,ISIN,Netherlands,,,ABN.AS
Balanced Growth,Listed Equity,ACS Actividades de Construccion y Servicio,ES0167050915,ISIN,Spain,,,ACS.MC
Balanced Growth,Listed Equity,AECOM,US00766T1007,ISIN,United States,,,ACM
Balanced Growth,Listed Equity,AES Corp/The,US00130H1059,ISIN,United States,,,AES
Balanced Growth,Listed Equity,AGC Inc,JP3112000009,ISIN,Japan,,,5201.T
Balanced Growth,Listed Equity,AGL Energy Ltd,AU000000AGL7,ISIN,Australia,,,AGL.AX
Balanced Growth,Listed Equity,AIA Group Ltd,HK0000069689,ISIN,Hong Kong,,,1299.HK
Balanced Growth,Listed Equity,AIB Group PLC,IE00BF0L3536,ISIN,Ireland,,,A5G.IR
Balanced Growth,Listed Equity,ALS Ltd,AU000000ALQ6,ISIN,Australia,,,ALQ.AX
Balanced Growth,Listed Equity,AMETEK Inc,US0311001004,ISIN,United States,,,AME
Balanced Growth,Listed Equity,AMP Ltd,AU000000AMP6,ISIN,Australia,,,AMP.AX
Balanced Growth,Listed Equity,ANA Holdings Inc,JP3429800000,ISIN,Japan,,,9202.T
Balanced Growth,Listed Equity,ANSYS Inc,US03662Q1058,ISIN,US,,,
Balanced Growth,Listed Equity,AP Moller - Maersk A/S,DK0010244425,ISIN,Denmark,,,MAERSK-A.CO
Balanced Growth,Listed Equity,AP Moller - Maersk A/S,DK0010244508,ISIN,Denmark,,,MAERSK-B.CO
Balanced Growth,Listed Equity,APA Corp,US03743Q1085,ISIN,United States,,,APA
Balanced Growth,Listed Equity,ARB Corp Ltd,AU000000ARB5,ISIN,Australia,,,ARB.AX
Balanced Growth,Listed Equity,ARC Resources Ltd,CA00208D4084,ISIN,Canada,,,ARX.TO
Balanced Growth,Listed Equity,ASM International NV,NL0000334118,ISIN,Netherlands,,,ASM.AS
Balanced Growth,Listed Equity,ASML Holding NV,NL0010273215,ISIN,Netherlands,,,ASML.AS
Balanced Growth,Listed Equity,ASR Nederland NV,NL0011872643,ISIN,Netherlands,,,ASRNL.AS
Balanced Growth,Listed Equity,ASX Ltd,AU000000ASX7,ISIN,Australia,,,ASX.AX
Balanced Growth,Listed Equity,AT&T Inc,US00206R1023,ISIN,United States,,,T
Balanced Growth,Listed Equity,ATI Inc,US01741R1023,ISIN,United States,,,ATI
Balanced Growth,Listed Equity,AUB Group Ltd,AU000000AUB9,ISIN,Australia,,,AUB.AX
Balanced Growth,Listed Equity,AVZ Minerals Ltd,AU000000AVZ6,ISIN,AU,,,
Balanced Growth,Listed Equity,AXA SA,FR0000120628,ISIN,France,,,CS.PA
Balanced Growth,Listed Equity,AbbVie Inc,US00287Y1091,ISIN,United States,,,ABBV
Balanced Growth,Listed Equity,Abbott Laboratories,US0028241000,ISIN,United States,,,ABT
Balanced Growth,Listed Equity,Academy Sports & Outdoors Inc,US00402L1070,ISIN,United States,,,ASO
Balanced Growth,Listed Equity,Accent Group Ltd,AU000000AX19,ISIN,Australia,,,AX1.AX
Balanced Growth,Listed Equity,Accenture PLC,IE00B4BNMY34,ISIN,United States,,,ACN
Balanced Growth,Listed Equity,Acciona SA,ES0125220311,ISIN,Spain,,,ANA.MC
Balanced Growth,Listed Equity,Accor SA,FR0000120404,ISIN,France,,,AC.PA
Balanced Growth,Listed Equity,Accton Technology Corp,TW0002345006,ISIN,Taiwan,,,2345.TW
Balanced Growth,Listed Equity,Acuity Brands Inc,US00508Y1029,ISIN,United States,,,AYI
Balanced Growth,Listed Equity,Adairs Ltd,AU000000ADH2,ISIN,Australia,,,ADH.AX
Balanced Growth,Listed Equity,AddTech AB,SE0014781795,ISIN,Sweden,,,ADDT-B.ST
Balanced Growth,Listed Equity,Adecco Group AG,CH0012138605,ISIN,Switzerland,,,ADEN.SW
Balanced Growth,Listed Equity,Admiral Group PLC,GB00B02J6398,ISIN,United Kingdom,,,ADM.L
Balanced Growth,Listed Equity,Adobe Inc,US00724F1012,ISIN,United States,,,ADBE
Balanced Growth,Listed Equity,Adriatic Metals PLC,AU0000004772,ISIN,Australia,,,ADT.AX
Balanced Growth,Listed Equity,Advanced Micro Devices Inc,US0079031078,ISIN,United States,,,AMD
Balanced Growth,Listed Equity,Advantech Co Ltd,TW0002395001,ISIN,Taiwan,,,2395.TW
Balanced Growth,Listed Equity,Advantest Corp,JP3122400009,ISIN,Japan,,,6857.T
Balanced Growth,Listed Equity,Adyen NV,NL0012969182,ISIN,Netherlands,,,ADYEN.AS
Balanced Growth,Listed Equity,Aegon Ltd,BMG0112X1056,ISIN,Netherlands,,,AGN.AS
Balanced Growth,Listed Equity,Aena SME SA,ES0105046009,ISIN,Spain,,,AENA.MC
Balanced Growth,Listed Equity,Aeon Co Ltd,JP3388200002,ISIN,Japan,,,8267.T
Balanced Growth,Listed Equity,AerCap Holdings NV,NL0000687663,ISIN,United States,,,AER
Balanced Growth,Listed Equity,Aeroports de Paris SA,FR0010340141,ISIN,France,,,ADP.PA
Balanced Growth,Listed Equity,Aflac Inc,US0010551028,ISIN,United States,,,AFL
Balanced Growth,Listed Equity,Ageas SA/NV,BE0974264930,ISIN,Belgium,,,AGS.BR
Balanced Growth,Listed Equity,Agilent Technologies Inc,US00846U1016,ISIN,United States,,,A
Balanced Growth,Listed Equity,Agnico Eagle Mines Ltd,CA0084741085,ISIN,United States,,,AEM
Balanced Growth,Listed Equity,Ainsworth Game Technology Ltd,AU000000AGI3,ISIN,Australia,,,AGI.AX
Balanced Growth,Listed Equity,Air Canada,FR0000120404,ISIN,France,,,AC.PA
Balanced Growth,Listed Equity,Air Liquide SA,FR0000120073,ISIN,France,,,AI.PA
Balanced Growth,Listed Equity,Air New Zealand Ltd,NZAIRE0001S2,ISIN,New Zealand,,,AIR.NZ
Balanced Growth,Listed Equity,Air Products and Chemicals Inc,US0091581068,ISIN,United States,,,APD
Balanced Growth,Listed Equity,Airbnb Inc,US0090661010,ISIN,United States,,,ABNB
Balanced Growth,Listed Equity,Airbus SE,NL0000235190,ISIN,France,,,AIR.PA
Balanced Growth,Listed Equity,Aisin Corp,JP3102000001,ISIN,Japan,,,7259.T
Balanced Growth,Listed Equity,Ajinomoto Co Inc,JP3119600009,ISIN,Japan,,,2802.T
Balanced Growth,Listed Equity,Akamai Technologies Inc,US00971T1016,ISIN,United States,,,AKAM
Balanced Growth,Listed Equity,Aker BP ASA,NO0010345853,ISIN,Norway,,,AKRBP.OL
Balanced Growth,Listed Equity,Akzo Nobel NV,NL0013267909,ISIN,Netherlands,,,AKZA.AS
Balanced Growth,Listed Equity,Albemarle Corp,US0126531013,ISIN,United States,,,ALB
Balanced Growth,Listed Equity,Albertsons Cos Inc,US0130911037,ISIN,United States,,,ACI
Balanced Growth,Listed Equity,Alcoa Corp,AU0000339426,ISIN,Australia,,,AAI.AX
Balanced Growth,Listed Equity,Alcon AG,CH0432492467,ISIN,Switzerland,,,ALC.SW
Balanced Growth,Listed Equity,Alfa Laval AB,SE0000695876,ISIN,Sweden,,,ALFA.ST
Balanced Growth,Listed Equity,Alibaba Group Holding Ltd,KYG017191142,ISIN,Hong Kong,,,9988.HK
Balanced Growth,Listed Equity,Alibaba Group Holding Ltd,US01609W1027,ISIN,United States,,,BABA
Balanced Growth,Listed Equity,Align Technology Inc,US0162551016,ISIN,United States,,,ALGN
Balanced Growth,Listed Equity,Alimentation Couche-Tard Inc,CA01626P1484,ISIN,Canada,,,ATD.TO
Balanced Growth,Listed Equity,Allegion plc,IE00BFRT3W74,ISIN,United States,,,ALLE
Balanced Growth,Listed Equity,Alliant Energy Corp,US0188021085,ISIN,United States,,,LNT
Balanced Growth,Listed Equity,Allianz SE,DE0008404005,ISIN,Germany,,,ALV.DE
Balanced Growth,Listed Equity,Allstate Corp/The,US0200021014,ISIN,United States,,,ALL
Balanced Growth,Listed Equity,Ally Financial Inc,US02005N1000,ISIN,United States,,,ALLY
Balanced Growth,Listed Equity,Alnylam Pharmaceuticals Inc,US02043Q1076,ISIN,United States,,,ALNY
Balanced Growth,Listed Equity,Alpha HPA Ltd,AU0000033060,ISIN,Australia,,,A4N.AX
Balanced Growth,Listed Equity,Alpha Metallurgical Resources Inc,US0207641061,ISIN,United States,,,AMR
Balanced Growth,Listed Equity,Alphabet Inc,US02079K1079,ISIN,United States,,,GOOG
Balanced Growth,Listed Equity,Alphabet Inc,US02079K3059,ISIN,Italy,,,1GOOGL.MI
Balanced Growth,Listed Equity,Alstom SA,FR0010220475,ISIN,France,,,ALO.PA
Balanced Growth,Listed Equity,AltaGas Ltd,CA0213611001,ISIN,Canada,,,ALA.TO
Balanced Growth,Listed Equity,Amadeus IT Group SA,ES0109067019,ISIN,Spain,,,AMS.MC
Balanced Growth,Listed Equity,Amazon.com Inc,US0231351067,ISIN,United States,,,AMZN
Balanced Growth,Listed Equity,Ambev SA,US02319V1035,ISIN,Mexico,,,ABEVN.MX
Balanced Growth,Listed Equity,Amcor PLC,AU000000AMC4,ISIN,AU,,,
Balanced Growth,Listed Equity,Amcor PLC,JE00BJ1F3079,ISIN,United States,,,AMCR
Balanced Growth,Listed Equity,Ameren Corp,US0236081024,ISIN,United States,,,AEE
Balanced Growth,Listed Equity,America Movil SAB de CV,US02390A1016,ISIN,United States,,,AMX
Balanced Growth,Listed Equity,American Electric Power Co Inc,US0255371017,ISIN,United States,,,AEP
Balanced Growth,Listed Equity,American Express Co,US0258161092,ISIN,United States,,,AXP
Balanced Growth,Listed Equity,American Financial Group Inc/OH,US0259321042,ISIN,United States,,,AFG
Balanced Growth,Listed Equity,American International Group Inc,US0268747849,ISIN,United States,,,AIG
Balanced Growth,Listed Equity,American Water Works Co Inc,US0304201033,ISIN,United States,,,AWK
Balanced Growth,Listed Equity,Ameriprise Financial Inc,AU000000AMP6,ISIN,Australia,,,AMP.AX
Balanced Growth,Listed Equity,Amgen Inc,US0311621009,ISIN,United States,,,AMGN
Balanced Growth,Listed Equity,Amotiv Ltd,AU0000340770,ISIN,Australia,,,AOV.AX
Balanced Growth,Listed Equity,Amphenol Corp,US0320951017,ISIN,United States,,,APH
Balanced Growth,Listed Equity,Amplifon SpA,AU000000AMP6,ISIN,Australia,,,AMP.AX
Balanced Growth,Listed Equity,Amplitude Energy Ltd,AU0000361909,ISIN,Australia,,,AEL.AX
Balanced Growth,Listed Equity,Ampol Ltd,AU0000088338,ISIN,Australia,,,ALD.AX
Balanced Growth,Listed Equity,Amundi SA,FR0004125920,ISIN,France,,,AMUN.PA
Balanced Growth,Listed Equity,Analog Devices Inc,US0326541051,ISIN,United States,,,ADI
Balanced Growth,Listed Equity,Anglo American PLC,GB00B1XZS820,ISIN,Switzerland,,,AAM.SW
Balanced Growth,Listed Equity,Anheuser-Busch InBev SA/NV,BE0974293251,ISIN,Belgium,,,ABI.BR
Balanced Growth,Listed Equity,Ansell Ltd,AU000000ANN9,ISIN,Australia,,,ANN.AX
Balanced Growth,Listed Equity,Antofagasta PLC,GB0000456144,ISIN,United Kingdom,,,ANTO.L
Balanced Growth,Listed Equity,Aon PLC,IE00BLP1HW54,ISIN,United States,,,AON
Balanced Growth,Listed Equity,Apollo Global Management Inc,US03769M1062,ISIN,United States,,,APO
Balanced Growth,Listed Equity,AppLovin Corp,US03831W1080,ISIN,United States,,,APP
Balanced Growth,Listed Equity,Apple Inc,US0378331005,ISIN,United States,,,AAPL
Balanced Growth,Listed Equity,Applied Materials Inc,US0382221051,ISIN,United States,,,AMAT
Balanced Growth,Listed Equity,Aptiv PLC,JE00BTDN8H13,ISIN,United States,,,APTV
Balanced Growth,Listed Equity,Arafura Rare Earths Ltd,AU000000ARU5,ISIN,Australia,,,ARU.AX
Balanced Growth,Listed Equity,Arcadium Lithium PLC,AU0000305724,ISIN,AU,,,
Balanced Growth,Listed Equity,ArcelorMittal SA,LU1598757687,ISIN,Netherlands,,,MT.AS
Balanced Growth,Listed Equity,Arch Capital Group Ltd,BMG0450A1053,ISIN,United States,,,ACGL
Balanced Growth,Listed Equity,Archer-Daniels-Midland Co,GB00B02J6398,ISIN,United Kingdom,,,ADM.L
Balanced Growth,Listed Equity,Ares Management Corp,US03990B1017,ISIN,United States,,,ARES
Balanced Growth,Listed Equity,Argenx SE,US04016X1019,ISIN,United States,,,ARGX
Balanced Growth,Listed Equity,Arista Networks Inc,US0404132054,ISIN,United States,,,ANET
Balanced Growth,Listed Equity,Aristocrat Leisure Ltd,US0200021014,ISIN,United States,,,ALL
Balanced Growth,Listed Equity,Arkema SA,FR0010313833,ISIN,France,,,AKE.PA
Balanced Growth,Listed Equity,Armstrong World Industries Inc,US04247X1028,ISIN,United States,,,AWI
Balanced Growth,Listed Equity,Arthur J Gallagher & Co,US3635761097,ISIN,United States,,,AJG
Balanced Growth,Listed Equity,Asahi Group Holdings Ltd,JP3116000005,ISIN,Japan,,,2502.T
Balanced Growth,Listed Equity,Asahi Kasei Corp,JP3111200006,ISIN,Japan,,,3407.T
Balanced Growth,Listed Equity,Ashtead Group PLC,GB0000536739,ISIN,United Kingdom,,,AHT.L
Balanced Growth,Listed Equity,Asia Vital Components Co Ltd,TW0003017000,ISIN,Taiwan,,,3017.TW
Balanced Growth,Listed Equity,Asics Corp,JP3118000003,ISIN,Japan,,,7936.T
Balanced Growth,Listed Equity,Aspen Technology Inc,US29109X1063,ISIN,US,,,
Balanced Growth,Listed Equity,Assa Abloy AB,SE0007100581,ISIN,Sweden,,,ASSA-B.ST
Balanced Growth,Listed Equity,Associated British Foods PLC,GB0006731235,ISIN,United Kingdom,,,ABF.L
Balanced Growth,Listed Equity,Assurant Inc,NZAIRE0001S2,ISIN,New Zealand,,,AIR.NZ
Balanced Growth,Listed Equity,Assured Guaranty Ltd,BMG0585R1060,ISIN,United States,,,AGO
Balanced Growth,Listed Equity,Astellas Pharma Inc,JP3942400007,ISIN,Japan,,,4503.T
Balanced Growth,Listed Equity,AstraZeneca PLC,GB0009895292,ISIN,United Kingdom,,,AZN.L
Balanced Growth,Listed Equity,Astral Ltd,INE006I01046,ISIN,India,,,ASTRAL.NS
Balanced Growth,Listed Equity,Atkore Inc,US0476491081,ISIN,United States,,,ATKR
Balanced Growth,Listed Equity,Atlas Copco AB,SE0017486889,ISIN,Sweden,,,ATCO-A.ST
